阿旗220千伏输变电站建设工程建筑面积为38487平方米监管中心迁建项目52655651,总投资1720万元电力改迁工程,http://www.qianlima.com/zb/detail/20170317_52655651.html,三门峡,商业,设计阶段,公用事业设施,不装修,1720万,2017-05-18
36637765,总占地面积为200000平方米住宅楼建设项目,http://www.qianlima.com/zb/detail/20160523_36637765.html,沧州,商业,施工准备,住宅,简装修,未确定,2017-02-13
49958719,建筑面积约44360平方米厂房建设项目,http://www.qianlima.com/zb/detail/20170113_49958719.html,龙岩,商业,立项,工业,不装修,90000万,2017-01-20
54014266,建筑面积23312平方米厂房建设项目,http://www.qianlima.com/zb/detail/20170411_54014266.html,泉州,商业,立项,工业,不装修,1600万,2017-04-14
49279639,占地面积约53000平方米厂房改建项目,http://www.qianlima.com/zb/detail/20161230_49279639.html,益阳,商业,立项,工业,不装修,7000万,2017-01-03
53383605,总占地面积522928平方米菏泽市楼庄村分场生猪养殖发展建设项目,http://www.qianlima.com/zb/detail/20170330_53383605.html,菏泽,商业,立项,办公楼,农业,简装修,5000万,2017-04-01
53387334,总建筑面积为13000平方米养老服务中心建设项目,http://www.qianlima.com/zb/detail/20170330_53387334.html,金华,政府,施工准备,医疗,精装修,3500万,2017-03-31
42936774,建筑面积为9000平方米养老服务中心建设项目,http://www.qianlima.com/zb/detail/20160926_42936774.html,衡水,政府,施工准备,医疗,简装修,2300万,2017-03-17
40926078,总装修面积756平方米图书馆亲子阅览室整体布局及其他公共区域项目,http://www.qianlima.com/zb/detail/20160817_40926078.html,南通,政府,施工准备,会展,未确定,未确定,2017-01-11
53059399,总建筑面积为20000平方米广州广汽宝商钢材加工有限公司一期扩能工业发展建设项目,http://www.qianlima.com/zb/detail/20170324_53059399.html,广州,商业,立项,工业,未确定,20000万,2017-03-28
54036703,环白鹭湖旅游三级公路建设项目(PPP),http://www.qianlima.com/zb/detail/20170411_54036703.html,铜仁,政府,立项,基础建设,不装修,50000万,2017-04-13
49408007,总建筑面积约14000平方米古镇旅游基础设施建设项目,http://www.qianlima.com/zb/detail/20170103_49408007.html,自贡,政府,立项,办公楼,会展,交通,不装修,32000万,2017-01-04
25084875,投资850万元生态环境保护治理建设项目,http://www.qianlima.com/zb/detail/20150722_25084875.html,成都,商业,施工在建,基础建设,不装修,850万,2017-02-09
56040757,总建筑面积22770平方米重庆金阳灵素中西医结合医院室内装修项目,http://www.qianlima.com/zb/detail/20170512_56040757.html,重庆,政府,施工在建,医疗,精装修,6000万,2017-05-22
56347750,力刀水库工程,http://www.qianlima.com/zb/detail/20170517_56347750.html,黔南布依族苗族自治州,政府,设计阶段,农业,基础建设,不装修,25000万,2017-05-18
45074510,总建筑面积约345520平方米菁英城住宅发展建设项目,http://www.qianlima.com/zb/detail/20161101_45074510.html,武汉,商业,施工在建,住宅,商业及零售,社区,交通,不装修,120000万,2017-01-11
46911731,总建筑面积约58128平方米住宅项目,http://www.qianlima.com/zb/detail/20161128_46911731.html,天津,商业,施工在建,住宅,不装修,11900万,2017-05-23
40335972,总建筑面积122233平方米名城地产城市综合体建设项目,http://www.qianlima.com/zb/detail/20160805_40335972.html,遵义,商业,施工准备,住宅,简装修,40200万,2017-03-31
55133870,总建筑面积为2200平方米年产2000台包装机械工业发展建设项目,http://www.qianlima.com/zb/detail/20170427_55133870.html,平顶山,商业,立项,办公楼,商业及零售,工业,简装修,2000万,2017-05-05
55658964,总建筑面积约12000平方米实训基地建设工程,http://www.qianlima.com/zb/detail/20170508_55658964.html,台州,商业,设计阶段,住宅,教育及研究,休闲娱乐,精装修,4000万,2017-05-16
52183618,总投资30000万元道路建设工程,http://www.qianlima.com/zb/detail/20170309_52183618.html,宿州,政府,立项,基础建设,不装修,30000万,2017-03-10
43838023,总建筑面积为117371平方米住宅建设项目,http://www.qianlima.com/zb/detail/20161013_43838023.html,天津,商业,施工在建,住宅,交通,不装修,80000万,2017-05-03
54207695,总建筑面积30950平方米新华文化物流基地建设项目,http://www.qianlima.com/zb/detail/20170413_54207695.html,呼和浩特,商业,施工准备,商业及零售,不装修,10000万,2017-05-24
56696124,生活垃圾焚烧发电项目,http://www.qianlima.com/zb/detail/20170522_56696124.html,吐鲁番,商业,立项,公用事业设施,不装修,60000万,2017-05-23
33271502,建设面积250315平方米公园景观建设工程,http://www.qianlima.com/zb/detail/20160226_33271502.html,珠海,商业,施工在建,休闲娱乐,未确定,未确定,2017-02-22
51738395,总建筑面积15000平方米西安西户殡仪馆建设项目,http://www.qianlima.com/zb/detail/20170301_51738395.html,西安,政府,立项,社区,不装修,3400万,2017-03-06
26572560,建筑面积为160209平方米棚户区改造工程,http://www.qianlima.com/zb/detail/20150901_26572560.html,漳州,商业,施工在建,住宅,简装修,53153万,2017-01-17
52655985,总投资6000万元病房楼建设项目,http://www.qianlima.com/zb/detail/20170317_52655985.html,驻马店,政府,设计阶段,医疗,不装修,未确定,2017-04-05
25851833,总建筑面积约为65000平方米酒店建设工程,http://www.qianlima.com/zb/detail/20150812_25851833.html,钦州,商业,施工准备,酒店与餐饮,简装修,13600万,2017-02-21
55549382,总建筑面积180000平方米金海湖新区标准厂房二期建设工程,http://www.qianlima.com/zb/detail/20170505_55549382.html,毕节,商业,立项,住宅,商业及零售,工业,酒店与餐饮,交通,简装修,40400万,2017-05-12
27099248,总建筑面积约为11132平方米食品药品检验所检验业务用房工程,http://www.qianlima.com/zb/detail/20150915_27099248.html,贵港,商业,施工准备,办公楼,不装修,2300万,2017-02-27
45531887,建筑面积约为30510平方米人民医院迁建项目,http://www.qianlima.com/zb/detail/20161108_45531887.html,舟山,商业,施工在建,医疗,精装修,6000万,2017-05-24
49274365,总建筑面积为14855平方米LNG应急储备站建设项目,http://www.qianlima.com/zb/detail/20161230_49274365.html,石家庄,政府,施工在建,办公楼,石油及天然气,不装修,3000万,2017-03-01
51359706,总建筑面积2997平方米茶叶加工厂扩建项目,http://www.qianlima.com/zb/detail/20170222_51359706.html,宜昌,商业,立项,商业及零售,工业,不装修,1000万,2017-02-28
39507233,总建筑面积为5824平方米实训基地建设项目,http://www.qianlima.com/zb/detail/20160719_39507233.html,吕梁,政府,施工准备,教育及研究,未确定,1100万,2017-05-05
46407912,总建筑面积220292平方米住宅建设项目,http://www.qianlima.com/zb/detail/20161121_46407912.html,长沙,商业,施工在建,住宅,商业及零售,酒店与餐饮,交通,不装修,40000万,2017-01-10
26091476,总建筑面积为8000平方米残疾人托养中心建设工程,http://www.qianlima.com/zb/detail/20150819_26091476.html,毕节,商业,施工准备,医疗,简装修,1000万,2017-03-06
49530638,总建设面积37000平方米中学校整体改扩建工程,http://www.qianlima.com/zb/detail/20170105_49530638.html,重庆,政府,立项,办公楼,酒店与餐饮,教育及研究,交通,未确定,10000万,2017-01-09
50255614,总占地面积100000平方米年产7万吨功能涂料工业发展建设工程,http://www.qianlima.com/zb/detail/20170119_50255614.html,常州,商业,设计阶段,工业,不装修,30000万,2017-02-09
51000557,总占地面积110000平方米体育运动中心建设项目,http://www.qianlima.com/zb/detail/20170215_51000557.html,宝鸡,政府,设计阶段,休闲娱乐,不装修,30000万,2017-05-22
24869186,公路工程,http://www.qianlima.com/zb/detail/20150716_24869186.html,湖州,商业,施工准备,基础建设,未确定,未确定,2017-02-20
52899346,城市轨道交通5号线西延工程,http://www.qianlima.com/zb/detail/20170322_52899346.html,深圳,政府,设计阶段,基础建设,不装修,300000万,2017-03-30
43856748,总占地面积为88484平方米食品园创新基地建设项目,http://www.qianlima.com/zb/detail/20161013_43856748.html,沧州,商业,施工在建,办公楼,工业,不装修,16800万,2017-05-09
49452749,总建筑面积49600平方米广场建设项目,http://www.qianlima.com/zb/detail/20170104_49452749.html,铜仁,政府,立项,休闲娱乐,交通,不装修,17200万,2017-02-04
13380465,建筑面积444848平方米高福小镇项目,http://www.qianlima.com/zb/detail/20140421_13380465.html,三亚,商业,施工在建,住宅,简装修,未确定,2017-05-17
48978039,总投资18800万元污水处理厂一级A提标改造工程（EPC）,http://www.qianlima.com/zb/detail/20161226_48978039.html,汉中,政府,施工准备,公用事业设施,不装修,11800万,2017-05-25
49314744,总长度约为10公里综合管廊工程,http://www.qianlima.com/zb/detail/20161230_49314744.html,重庆,政府,立项,基础建设,不装修,130000万,2017-01-04
49200870,总建筑面积为26379平方米小学一期建设工程,http://www.qianlima.com/zb/detail/20161229_49200870.html,福州,政府,施工准备,办公楼,教育及研究,简装修,10800万,2017-01-16
53332776,建筑面积17100平方米住宅楼建设项目 EPC,http://www.qianlima.com/zb/detail/20170329_53332776.html,昆明,政府,施工准备,住宅,商业及零售,不装修,2000万,2017-03-30
50315028,嘉北污水处理厂建设项目,http://www.qianlima.com/zb/detail/20170120_50315028.html,嘉峪关,政府,立项,公用事业设施,不装修,15900万,2017-02-15
49544574,装修面积300平方米展厅项目,http://www.qianlima.com/zb/detail/20170105_49544574.html,喀什,商业,施工准备,会展,精装修,450万,2017-01-16
21534825,投资145300万元海洋公园建设项目,http://www.qianlima.com/zb/detail/20150401_21534825.html,上海,商业,施工在建,休闲娱乐,未确定,145300万,2017-05-05
56725529,69MW村级光伏发电项目,http://www.qianlima.com/zb/detail/20170522_56725529.html,商丘,商业,立项,公用事业设施,不装修,4500万,2017-05-24
24454033,投资1444万元道路工程,http://www.qianlima.com/zb/detail/20150706_24454033.html,福建,商业,施工准备,基础建设,不装修,1444万,2017-02-10
40280508,建筑面积10000平方米试验基地项目,http://www.qianlima.com/zb/detail/20160804_40280508.html,咸宁,商业,设计阶段,办公楼,未确定,20000万,2017-01-20
49530311,总建筑面积为76000平方米住宅楼建设项目,http://www.qianlima.com/zb/detail/20170105_49530311.html,西安,商业,立项,住宅,未确定,27000万,2017-01-10
32001527,总的建筑面积为11320平方米博物馆建设工程,http://www.qianlima.com/zb/detail/20160108_32001527.html,河北,商业,施工准备,会展,未确定,3000万,2017-02-21
56192791,凤鸣路地下综合管廊工程,http://www.qianlima.com/zb/detail/20170515_56192791.html,厦门,政府,立项,基础建设,不装修,11300万,2017-05-16
54416289,总建筑面积为50221平方米轨道交通2号线武昌风亭酒店建设项目,http://www.qianlima.com/zb/detail/20170417_54416289.html,武汉,商业,立项,商业及零售,酒店与餐饮,交通,精装修,30000万,2017-04-18
39912095,总建筑面积约24280平方米铁路检察院业务用房建设项目,http://www.qianlima.com/zb/detail/20160727_39912095.html,成都,政府,施工准备,司法,未确定,7000万,2017-02-07
55548434,总建筑面积约为118000平方米花漫香郡住宅发展建设项目,http://www.qianlima.com/zb/detail/20170505_55548434.html,重庆,商业,施工在建,住宅,商业及零售,交通,不装修,20000万,2017-05-15
19479532,建筑面积为114689平方米文化广场项目,http://www.qianlima.com/zb/detail/20141229_19479532.html,重庆,商业,施工在建,办公楼,未确定,200000万,2017-03-06
49194037,投资16300万元水库扩建工程,http://www.qianlima.com/zb/detail/20161229_49194037.html,大理白族自治州,政府,立项,基础建设,不装修,16300万,2017-01-03
47563370,昌江县村镇集中供水站建设工程,http://www.qianlima.com/zb/detail/20161206_47563370.html,昌江黎族自治县,政府,设计阶段,公用事业设施,不装修,90000万,2017-01-05
41884244,总建筑面积150000平方米企业孵化基地项目,http://www.qianlima.com/zb/detail/20160905_41884244.html,丽水,商业,设计阶段,办公楼,简装修,15000万,2017-01-20
52233971,崆峒区柳湖镇泾滩小学改扩建项目,http://www.qianlima.com/zb/detail/20170310_52233971.html,平凉,政府,设计阶段,教育及研究,休闲娱乐,简装修,7200万,2017-04-05
55169603,三都县乌扫坡风电场建设项目,http://www.qianlima.com/zb/detail/20170428_55169603.html,黔南布依族苗族自治州,商业,立项,公用事业设施,不装修,30000万,2017-05-09
31071596,总建筑面积为104693平方米纳米能源与系统研究所园区项目,http://www.qianlima.com/zb/detail/20151217_31071596.html,北京,商业,施工在建,工业,不装修,92352万,2017-02-16
31828861,建筑面积66915平方米初级中学建设工程,http://www.qianlima.com/zb/detail/20160105_31828861.html,贵港,商业,设计阶段,教育及研究,简装修,13000万,2017-01-04
49405052,总占地面积约为1332000平方米厂房建设项目,http://www.qianlima.com/zb/detail/20170103_49405052.html,淄博,商业,设计阶段,商业及零售,工业,不装修,200000万,2017-01-04
52467525,总建筑面积10000平方米高河镇中心学校整体迁建新校区教育发展建设工程,http://www.qianlima.com/zb/detail/20170315_52467525.html,安庆,政府,立项,社区,教育及研究,简装修,2000万,2017-03-20
27817185,水厂取水口迁建工程,http://www.qianlima.com/zb/detail/20151008_27817185.html,眉山,商业,施工在建,公用事业设施,不装修,未确定,2017-02-28
36799982,总建筑面积为16000平方米邵阳新宁县中医医院整体搬迁项目,http://www.qianlima.com/zb/detail/20160526_36799982.html,邵阳,政府,设计阶段,医疗,未确定,未确定,2017-05-18
49280175,总长度为8.07公里综合管廊建设工程,http://www.qianlima.com/zb/detail/20161230_49280175.html,乐东黎族自治县,政府,设计阶段,基础建设,不装修,23000万,2017-01-05
49963505,总占地面积10000平方米油茶种植及深加工厂房项目,http://www.qianlima.com/zb/detail/20170113_49963505.html,百色,商业,立项,办公楼,商业及零售,工业,未确定,15000万,2017-01-19
49452609,建筑面积45000平方米养生养老保健医疗休闲度假园建设项目,http://www.qianlima.com/zb/detail/20170104_49452609.html,黔南布依族苗族自治州,政府,立项,休闲娱乐,医疗,未确定,160000万,2017-01-09
39430014,总占地面积约25207平方米陆坝小学 幼儿园建设工程,http://www.qianlima.com/zb/detail/20160718_39430014.html,成都,政府,设计阶段,教育及研究,不装修,13000万,2017-01-11
46490449,总建筑面积约为700900平方米商业办公楼建设项目,http://www.qianlima.com/zb/detail/20161122_46490449.html,深圳,商业,施工在建,办公楼,商业及零售,酒店与餐饮,休闲娱乐,交通,不装修,180000万,2017-01-10
28447805,总建筑面积为96606平方米创意科技园工程,http://www.qianlima.com/zb/detail/20151021_28447805.html,南京,商业,施工在建,新市区开发,简装修,27000万,2017-04-21
53150486,总建筑面积23607平方米淇县规模化生物天然气与有机肥循环化综合利用示范综合楼建设工程,http://www.qianlima.com/zb/detail/20170327_53150486.html,鹤壁,商业,立项,办公楼,商业及零售,工业,简装修,8000万,2017-03-29
51731346,总建筑面积约为5000平方米大邑县消防大队与晋原消防站建设项目,http://www.qianlima.com/zb/detail/20170301_51731346.html,成都,政府,设计阶段,社区,简装修,1500万,2017-03-03
37264203,总建筑面积为5768平方米幼儿园建设项目,http://www.qianlima.com/zb/detail/20160603_37264203.html,上海,政府,设计阶段,社区,简装修,未确定,2017-02-20
51128802,总建筑面积2209平方米石板小学综合楼教学楼厕所门卫建设工程,http://www.qianlima.com/zb/detail/20170217_51128802.html,保定,商业,施工准备,教育及研究,简装修,460万,2017-02-22
29302383,总建筑面积为71114平方米酒店写字楼工程,http://www.qianlima.com/zb/detail/20151109_29302383.html,盐城,商业,设计阶段,办公楼,不装修,10000万,2017-02-27
49976671,总长度为24.47公里地下综合管廊建设项目,http://www.qianlima.com/zb/detail/20170113_49976671.html,上海,政府,施工在建,基础建设,不装修,300000万,2017-01-20
35236507,总建筑面积约为40821平方米文化公园项目,http://www.qianlima.com/zb/detail/20160421_35236507.html,亳州,商业,设计阶段,休闲娱乐,简装修,未确定,2017-03-13
18820246,总用地面积11836平方米道路建设工程,http://www.qianlima.com/zb/detail/20141205_18820246.html,福建,商业,施工准备,基础建设,未确定,4240万,2017-03-06
55756505,孝南经济开发区热电联产建设项目,http://www.qianlima.com/zb/detail/20170509_55756505.html,孝感,商业,立项,公用事业设施,不装修,3000万,2017-05-18
51038797,全长19.1公里北流市城区道路(2017年)公路改造工程,http://www.qianlima.com/zb/detail/20170215_51038797.html,玉林,政府,立项,基础建设,不装修,13000万,2017-02-17
51506810,总建筑面积58800平方米中学建设工程,http://www.qianlima.com/zb/detail/20170224_51506810.html,鞍山,政府,设计阶段,住宅,酒店与餐饮,教育及研究,休闲娱乐,简装修,15000万,2017-02-27
48706225,总建筑面积35538平方米办公楼、报告厅工程,http://www.qianlima.com/zb/detail/20161221_48706225.html,济宁,政府,施工在建,办公楼,未确定,8000万,2017-01-11
44607223,总建筑面积665307平方米湘府世纪住宅小区建设项目,http://www.qianlima.com/zb/detail/20161025_44607223.html,长沙,商业,施工在建,住宅,商业及零售,酒店与餐饮,社区,不装修,110000万,2017-01-10
56015488,建筑面积为4625平方米住宅楼建设项目EPC,http://www.qianlima.com/zb/detail/20170512_56015488.html,承德,政府,施工准备,住宅,简装修,840万,2017-05-12
49619755,八尔滩旅游扶贫生态治理旅游设施发展建设项目(EPC),http://www.qianlima.com/zb/detail/20170106_49619755.html,南充,政府,立项,商业及零售,农业,不装修,8000万,2017-01-16
53336301,总建筑面积145597平方米嘉定区徐行06-04地块商品住宅建设项目(含别墅),http://www.qianlima.com/zb/detail/20170329_53336301.html,上海,商业,施工准备,住宅,精装修,36000万,2017-05-11
49400662,占地面积30000000平方米崇仁县相山观光漂流休闲旅游开发项目,http://www.qianlima.com/zb/detail/20170103_49400662.html,抚州,政府,立项,酒店与餐饮,休闲娱乐,会展,不装修,200000万,2017-01-05
52142320,总建筑面积为20700平方米永州市零陵区乡镇卫生院和社区卫生服务中心建设项目,http://www.qianlima.com/zb/detail/20170309_52142320.html,永州,政府,立项,医疗,简装修,3900万,2017-03-13
52337758,总建筑面积为45133平方米节能大厦综合大楼建设项目,http://www.qianlima.com/zb/detail/20170313_52337758.html,杭州,商业,立项,办公楼,工业,教育及研究,简装修,10000万,2017-03-16
55657012,中心城区污泥干化处理厂建设项目,http://www.qianlima.com/zb/detail/20170508_55657012.html,宜昌,政府,立项,公用事业设施,不装修,7000万,2017-05-16
40029248,总建筑面积为12636平方米粮食储备库建设项目,http://www.qianlima.com/zb/detail/20160729_40029248.html,汕尾,商业,施工准备,农业,未确定,6000万,2017-01-17
33335503,总建筑总面积为503平方米雷达站工程,http://www.qianlima.com/zb/detail/20160229_33335503.html,海南,商业,施工准备,基础建设,未确定,4564万,2017-03-03
26092779,建筑面积为5446平方米中学综合楼工程,http://www.qianlima.com/zb/detail/20150819_26092779.html,北京,商业,施工在建,教育及研究,简装修,1500万,2017-02-22
52078070,总占地面积为16019平方米TX16G-139号地块工业发展建设项目,http://www.qianlima.com/zb/detail/20170308_52078070.html,泰州,商业,立项,办公楼,工业,简装修,6000万,2017-03-13
55861529,大悟三里城风力发电厂建设项目,http://www.qianlima.com/zb/detail/20170510_55861529.html,襄樊,政府,立项,公用事业设施,不装修,50000万,2017-05-17
50036875,总建筑面积为90200平方米现代物流产业园建设项目,http://www.qianlima.com/zb/detail/20170116_50036875.html,邯郸,商业,立项,办公楼,商业及零售,交通,简装修,14000万,2017-02-09
51699144,总建筑面积8800平方米幼儿园(四)建设工程,http://www.qianlima.com/zb/detail/20170301_51699144.html,杭州,政府,立项,社区,不装修,未确定,2017-03-02
47846248,总建筑面积为37422平方米监管中心建设项目,http://www.qianlima.com/zb/detail/20161209_47846248.html,雅安,政府,设计阶段,司法,简装修,13400万,2017-01-16
36858233,占面积54567平方米粮食储备中心建设项目,http://www.qianlima.com/zb/detail/20160527_36858233.html,丽水,政府,施工在建,农业,未确定,未确定,2017-03-31
53127177,总建筑面积约18000平方米巴彦浩特城市会展中心建设工程,http://www.qianlima.com/zb/detail/20170327_53127177.html,阿拉善盟,政府,设计阶段,会展,精装修,3600万,2017-03-29
55629051,赤峰新区下洼子城市棚户区改造市政道路发展建设工程,http://www.qianlima.com/zb/detail/20170508_55629051.html,赤峰,政府,立项,基础建设,不装修,3000万,2017-05-16
23636796,投资45347万元桥梁工程,http://www.qianlima.com/zb/detail/20150611_23636796.html,上海,商业,施工准备,基础建设,不装修,45347万,2017-04-14
17404286,投资8000万元道路改造工程,http://www.qianlima.com/zb/detail/20141014_17404286.html,佛山,商业,施工在建,基础建设,不装修,8000万,2017-01-13
14252470,建筑面积100000平方米医院迁建项目,http://www.qianlima.com/zb/detail/20140604_14252470.html,南阳,商业,施工在建,医疗,简装修,30000万,2017-04-10
38634505,建筑面积约为7969平方米综合大楼二期改造工程,http://www.qianlima.com/zb/detail/20160701_38634505.html,九江,政府,施工准备,医疗,未确定,800万,2017-01-17
55035143,总建筑面积为30000平方米珲春国际合作示范区国有工矿棚户区改造馨怡家园三期建设项目,http://www.qianlima.com/zb/detail/20170426_55035143.html,延边朝鲜族自治州,政府,立项,住宅,商业及零售,社区,不装修,5000万,2017-05-05
44487813,全长57公里公路改建工程,http://www.qianlima.com/zb/detail/20161024_44487813.html,凉山彝族自治州,政府,设计阶段,基础建设,不装修,58800万,2017-04-07
50034001,总占地面积6000平方米加油站建设项目,http://www.qianlima.com/zb/detail/20170116_50034001.html,贵阳,商业,立项,石油及天然气,简装修,1200万,2017-01-20
46019682,建筑面积53116平方米浦东新区吉富大楼办公楼建设项目,http://www.qianlima.com/zb/detail/20161115_46019682.html,上海,商业,施工在建,办公楼,交通,精装修,172400万,2017-01-20
45520049,总建筑面积约为25400平方米金融服务中心建设项目,http://www.qianlima.com/zb/detail/20161108_45520049.html,阜阳,商业,施工在建,住宅,办公楼,交通,简装修,8000万,2017-05-10
35054246,建筑面积87600平方米安置小区项目,http://www.qianlima.com/zb/detail/20160418_35054246.html,衡阳,商业,施工在建,住宅,未确定,未确定,2017-03-27
48197522,总建筑面积为24657平方米实训综合楼工程,http://www.qianlima.com/zb/detail/20161214_48197522.html,遵义,政府,设计阶段,教育及研究,交通,简装修,40000万,2017-02-14
33415895,建筑面积为100000平方米科技馆新馆建筑工程,http://www.qianlima.com/zb/detail/20160302_33415895.html,郑州,商业,设计阶段,会展,未确定,未确定,2017-04-26
49482557,总占地面积约20000平方米五里营片区棚户区改造项目,http://www.qianlima.com/zb/detail/20170104_49482557.html,济宁,政府,立项,住宅,商业及零售,简装修,30000万,2017-01-09
30900298,面积为13895平方米小学新建工程,http://www.qianlima.com/zb/detail/20151214_30900298.html,南充,政府,施工准备,教育及研究,未确定,2500万,2017-02-14
51872003,总建筑面积为500000平方米办公楼建设项目(五星级),http://www.qianlima.com/zb/detail/20170303_51872003.html,长沙,商业,施工在建,住宅,办公楼,商业及零售,酒店与餐饮,交通,精装修,650000万,2017-03-07
51698286,总投资1910000万元轨道交通16号线一期建设工程,http://www.qianlima.com/zb/detail/20170301_51698286.html,武汉,政府,立项,基础建设,不装修,1910000万,2017-03-02
51362096,总建筑面积约为19685平方米三亚海棠湾免税购物中心物流基地(一期)建设项目,http://www.qianlima.com/zb/detail/20170222_51362096.html,三亚,商业,施工在建,办公楼,商业及零售,简装修,15000万,2017-05-15
16354251,投资2016万道路西侧河道项目,http://www.qianlima.com/zb/detail/20140827_16354251.html,常州,商业,施工准备,基础建设,不装修,2016万,2017-03-14
46698172,总建筑面积约为278200平方米南沙中交明珠国际北地块住宅发展建设项目,http://www.qianlima.com/zb/detail/20161124_46698172.html,广州,商业,施工在建,住宅,办公楼,酒店与餐饮,精装修,70000万,2017-01-13
55781123,松原富强220kV变电站66kV送出电力发展建设工程,http://www.qianlima.com/zb/detail/20170509_55781123.html,松原,政府,立项,公用事业设施,不装修,3100万,2017-05-17
50194434,年产80万平方米双面多层高精密线路板二期工业发展建设项目,http://www.qianlima.com/zb/detail/20170118_50194434.html,赣州,商业,立项,工业,不装修,10000万,2017-02-10
52699088,总建筑面积为46656平方米行政许可服务中心项目,http://www.qianlima.com/zb/detail/20170320_52699088.html,天津,政府,立项,办公楼,社区,不装修,7500万,2017-03-20
31985902,项目建筑面积5496平方米小学校建设工程,http://www.qianlima.com/zb/detail/20160108_31985902.html,四川,商业,施工准备,教育及研究,未确定,900万,2017-02-07
39866376,长度为584米泊位建设项目工程,http://www.qianlima.com/zb/detail/20160726_39866376.html,天津,商业,施工在建,基础建设,未确定,116700万,2017-05-11
13352026,长13km公路工程,http://www.qianlima.com/zb/detail/20140418_13352026.html,新疆,商业,施工在建,基础建设,不装修,未确定,2017-05-16
49313247,农光互补光伏电站二期项目,http://www.qianlima.com/zb/detail/20161230_49313247.html,龙岩,商业,立项,公用事业设施,不装修,22000万,2017-01-12
54176346,美总建筑面积为103550平方米住宅楼建设项目,http://www.qianlima.com/zb/detail/20170413_54176346.html,凉山彝族自治州,政府,设计阶段,住宅,商业及零售,交通,不装修,11000万,2017-04-14
47803985,农业综合开发高标准农田建设工程,http://www.qianlima.com/zb/detail/20161208_47803985.html,盐城,政府,设计阶段,农业,基础建设,公用事业设施,不装修,15000万,2017-01-16
53144788,总建筑面积为40139平方米教学楼建设项目,http://www.qianlima.com/zb/detail/20170327_53144788.html,合肥,政府,设计阶段,办公楼,酒店与餐饮,教育及研究,休闲娱乐,交通,简装修,15000万,2017-05-09
55112666,占地面积64980平方米第二污水处理厂二期建设工程,http://www.qianlima.com/zb/detail/20170427_55112666.html,克拉玛依,政府,施工准备,公用事业设施,不装修,200000万,2017-05-16
42165423,总建筑面积为50513平方米南沙2015NJY-10地块商业办公楼建设项目,http://www.qianlima.com/zb/detail/20160909_42165423.html,广州,商业,施工准备,办公楼,商业及零售,交通,精装修,未确定,2017-05-08
49138246,总建筑面积约为10412平方米实习车间建设项目,http://www.qianlima.com/zb/detail/20161228_49138246.html,广州,政府,施工在建,教育及研究,不装修,3200万,2017-01-12
37876272,总建筑面积为51000平方米康复中心建设项目,http://www.qianlima.com/zb/detail/20160616_37876272.html,郑州,政府,设计阶段,医疗,未确定,8100万,2017-05-05
49825728,总建筑面积为3070平方米消防站工程,http://www.qianlima.com/zb/detail/20170111_49825728.html,北京,政府,设计阶段,社区,教育及研究,简装修,未确定,2017-01-18
55359484,成功路两侧片区综合开发基础设施建设项目,http://www.qianlima.com/zb/detail/20170503_55359484.html,南平,政府,立项,基础建设,不装修,90349万,2017-05-11
54391445,前山商贸物流中心青年水库下游用地市政配套建设工程,http://www.qianlima.com/zb/detail/20170417_54391445.html,珠海,商业,设计阶段,基础建设,不装修,7000万,2017-05-12
38316582,总建筑面积为30500平方米人民医院改扩建工程,http://www.qianlima.com/zb/detail/20160624_38316582.html,广州,政府,设计阶段,医疗,未确定,10000万,2017-05-02
45546646,总建筑面积54297平方米张江神华煤制油研究中心建设项目,http://www.qianlima.com/zb/detail/20161108_45546646.html,上海,商业,施工在建,教育及研究,交通,公用事业设施,精装修,59600万,2017-01-10
49304052,总建筑面积为8285平方米幼儿园建设项目,http://www.qianlima.com/zb/detail/20161230_49304052.html,广州,政府,施工在建,酒店与餐饮,社区,教育及研究,休闲娱乐,简装修,2200万,2017-01-13
38938813,总占地面积为530700平方米红色纪念园风景园林项目,http://www.qianlima.com/zb/detail/20160707_38938813.html,四平,商业,设计阶段,休闲娱乐,不装修,2000万,2017-01-13
42170499,总建筑面积为30400平方米华盛达外语学校新校区建设项目,http://www.qianlima.com/zb/detail/20160909_42170499.html,湖州,商业,施工在建,住宅,酒店与餐饮,教育及研究,会展,精装修,7000万,2017-01-06
55296157,总建筑面积为20080平方米教学楼重建项目,http://www.qianlima.com/zb/detail/20170502_55296157.html,张家口,商业,设计阶段,教育及研究,不装修,3000万,2017-05-03
44889916,全长约14.5公里快速通道建设工程,http://www.qianlima.com/zb/detail/20161028_44889916.html,成都,政府,施工在建,基础建设,不装修,137000万,2017-03-07
56795946,占地面积为300000平方米生猪养殖项目,http://www.qianlima.com/zb/detail/20170523_56795946.html,绥化,商业,立项,办公楼,农业,简装修,8000万,2017-05-24
25553258,投资41936万元泵站改造工程,http://www.qianlima.com/zb/detail/20150804_25553258.html,上海,商业,设计阶段,公用事业设施,未确定,41936万,2017-03-03
44849365,总建筑面积261000平方米轨道交通3号线刘五店站配套商业住宅建设项目,http://www.qianlima.com/zb/detail/20161028_44849365.html,厦门,政府,设计阶段,住宅,办公楼,商业及零售,简装修,78300万,2017-01-17
