41461289,建筑面积20000平方米治水馆建设项目,http://www.qianlima.com/zb/detail/20160829_41461289.html,杭州,政府,施工准备,基础建设,未确定,未确定,2017-05-02
55231437,建筑面积约4000平方米教辅用房项目,http://www.qianlima.com/zb/detail/20170428_55231437.html,徐州,政府,施工准备,教育及研究,精装修,800万,2017-05-02
47010330,占地面积12442平方米博罗县石湾镇西基生活污水处理厂及配套管网建设工程,http://www.qianlima.com/zb/detail/20161129_47010330.html,惠州,商业,施工准备,公用事业设施,不装修,6000万,2017-05-02
55225347,总建筑面积约为6342平方米活动中心项目,http://www.qianlima.com/zb/detail/20170428_55225347.html,上海,政府,施工在建,休闲娱乐,简装修,3400万,2017-05-02
54261721,总建筑面积21158平方米国药控股吉林物流中心二期建设项目,http://www.qianlima.com/zb/detail/20170414_54261721.html,长春,商业,施工在建,商业及零售,不装修,9900万,2017-05-02
55223750,总建筑面积为32800平方米综合楼改扩建工程,http://www.qianlima.com/zb/detail/20170428_55223750.html,上海,政府,施工在建,教育及研究,简装修,15000万,2017-05-02
49073001,总建筑面积为30358平方米办公楼及地下车库建设项目,http://www.qianlima.com/zb/detail/20161227_49073001.html,西安,商业,施工准备,办公楼,交通,不装修,7800万,2017-05-02
45883746,总长约205.8公里天然气管道建设项目,http://www.qianlima.com/zb/detail/20161114_45883746.html,黔东南苗族侗族自治州,商业,施工准备,石油及天然气,不装修,86700万,2017-05-02
41213773,1条双向四车道全长45.1公里的一级公路工程,http://www.qianlima.com/zb/detail/20160823_41213773.html,呼和浩特,政府,施工准备,基础建设,未确定,250000万,2017-05-02
39908568,1条全线约41.09Km天然气管道工程,http://www.qianlima.com/zb/detail/20160727_39908568.html,广州,政府,施工在建,石油及天然气,未确定,26800万,2017-05-02
43301662,总建筑面积约为278597平方米回迁房及配套设施项目,http://www.qianlima.com/zb/detail/20160930_43301662.html,北京,商业,施工在建,住宅,不装修,60000万,2017-05-02
52542474,总库容量3590000立方米龙里县叫水冲水库建设工程,http://www.qianlima.com/zb/detail/20170316_52542474.html,黔南布依族苗族自治州,政府,施工在建,基础建设,不装修,20800万,2017-05-02
